id,created_at,geo,place,retweet_count,text,user_screen_name,user_time_zone,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,lang,misc
727975425369092096,Wed May 04 21:37:21 +0000 2016,None,None,1,If your not sure how to vote then ask any MEP they know how corrupt the EU is. Stay in Democracy Dies. #VoteLeave https://t.co/8RLIFq8Sb2,StonehouseHomes,Casablanca,499,535,698,1926,en,
727912414583361536,Wed May 04 17:26:58 +0000 2016,None,None,2,Brexit explained in seconds https://t.co/0o8Rixqj7Y via @youtube,Brexit4me,London,719,1186,492,2051,en,
727947755658825728,Wed May 04 19:47:24 +0000 2016,None,None,0,@StrongerIn but of course in reality we could increase funding and maintain co-operation on scientific matters. @IanMSanders,LitteHOnline,None,236,299,482,7585,en,
728567597994782720,Fri May 06 12:50:26 +0000 2016,None,None,0,Would not mess with either one of them!! #Brexit https://t.co/7cORwowZ9W,GreggSvingen,Brussels,1665,1575,4983,9285,en,
728558957220880384,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728571357294899200,Fri May 06 13:05:22 +0000 2016,None,None,1,Excited to have @TonyJuniper President @WildlifeTrusts on our amazing panel at Monday's #Brexit #GreenerIN event https://t.co/dor4UPDdEy-,Green_and_Tonic,Amsterdam,1159,1210,158,2478,en,
728333860719763460,Thu May 05 21:21:38 +0000 2016,None,None,0,@QuondamOptimist @IsabelOakeshott when you disagree you need a bit of respect ! Which is what Tory communists have lost #Brexit,Glenndalmas,None,333,514,3067,9884,en,
728263721437421569,Thu May 05 16:42:56 +0000 2016,None,None,0,"Canada FireNoil, Brexit and Camerons 1% and Queens Soverign?? And the UsA trapelection....A LOOOOOOONG HOT SUMMER INDEED",SondGee,Atlantic Time (Canada),1291,2599,1537,51945,en,
727938016996675585,Wed May 04 19:08:42 +0000 2016,None,None,0,https://t.co/teAf4s9s5L,_westlondon_,Pacific Time (US & Canada),597,570,3247,12487,und,
727940674155327488,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728287461080715264,Thu May 05 18:17:16 +0000 2016,None,None,0,"@lucianaberger Liverpool Law School is hosting a free Q&amp;A on Brexit, 6pm on Weds at Black-E - all welcome! Will you RT to your followers?",ewdrywood,London,486,809,237,1036,en,
728170792396132352,Thu May 05 10:33:40 +0000 2016,None,None,0,Cbi recieves EU funding euref# bretix# only 38 ftse said remain#. https://t.co/GkaNe3ezF3,wride_nicholas,None,275,783,6847,17558,en,
728324361891913728,Thu May 05 20:43:54 +0000 2016,None,None,0,Brexit scenario by @AdamPosen of @PIIE; BOE policy reaction may induce sharp divergence in US vs. UK front-end rates https://t.co/aLHUVje44w,TheKekseliasWay,Pacific Time (US & Canada),139,81,3834,4947,en,
728313761963114496,Thu May 05 20:01:46 +0000 2016,None,None,0,Ik wil geen #TTIP én geen #referendum. Waarom niet gewoon een regering die recht doet aan de stem en overwegingen van de Nederlandse kiezer?,gerardpu,None,462,696,324,5637,nl,
728561826150137856,Fri May 06 12:27:30 +0000 2016,None,None,0,"#BoatyMcBoatface democracy in action 

#EURef #LeaveEU #StrongerIn #RemainInEU https://t.co/r1yAtjLiYP",grouchiemarks,London,894,887,338,34091,en,
728516312109068288,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728123604664078338,Thu May 05 07:26:09 +0000 2016,None,None,0,"1of the stupidest things about #Brexit is that you CAN'T believe ALL the #Leave groups &gt; they don't agree! :D Thick.
https://t.co/hawZwXxq5r",RickPoleway,Pacific Time (US & Canada),1078,1713,10737,30654,en,
728576204446404609,Fri May 06 13:24:38 +0000 2016,None,None,0,Aur lo panga! https://t.co/MqM0FrHSqr,amkay66,None,175,93,999,2140,hi,
728499899340337152,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728168425848250368,Thu May 05 10:24:16 +0000 2016,None,None,0,On point with my previous tweet now wonderfully charted. It's happening rather quickly. #gbp #uk #FTSE100  https://t.co/sZcTW2qE7x,georgi_stanoev,London,796,161,236,1818,en,
728503852983554048,Fri May 06 08:37:08 +0000 2016,None,None,0,@faisalislam @theSNP Green party and others may support SNP is Brexit materialises,pigreen1,None,290,250,65,17652,en,
728344099309408256,Thu May 05 22:02:19 +0000 2016,None,None,2,Big up for Nigel Lawson on Question Time #voteleave,rdslee,None,114,101,89,4833,en,
728310353591947264,Thu May 05 19:48:14 +0000 2016,None,None,0,@JAPANinUK @Number10gov I think this is about what the people of the UK want not the rest of the world #Brexit,caldycaps,Amsterdam,59,175,1764,1195,en,
727915192634511360,Wed May 04 17:38:00 +0000 2016,None,None,0,Heard life is partarticuly hard as immigrants are pushing British homeless out of the way for handouts. https://t.co/O22WKNOJlq,55Massey,Europe/Brussels,4196,4588,33722,40594,en,
728517660800131072,Fri May 06 09:32:00 +0000 2016,None,None,0,Ahead of a referendum EMENA Board member @JMitchComms ponders the impact of #Brexit from a communicator's POV: https://t.co/BH81aywfwk,IABCEME,Amsterdam,1985,1478,1299,4309,en,
728512788570746881,Fri May 06 09:12:38 +0000 2016,None,None,4,Today's Loose Canon: Brexit channels the defiant sprit of the Reformation. https://t.co/Eg4L1Ci0uV,giles_fraser,London,32850,1484,885,13252,en,
728217704151289856,Thu May 05 13:40:04 +0000 2016,None,None,0,Anyone who does not Vote LEAVE after reading this needs their head examining! Save our NHS!      WE MUST VOTE LEAVE! https://t.co/k1d5CGBqZ2,tonyclarke43,Europe/London,699,1101,6030,10268,en,
728228887583436800,Thu May 05 14:24:31 +0000 2016,None,None,0,"Take It Up A Notch Thursday
Finish the week strong ! ~BZellers https://t.co/SOewQjl7KK",MovePlayEvolve,America/New_York,206,672,447,274,en,
728168598775140353,Thu May 05 10:24:57 +0000 2016,None,None,0,@David_Cameron we don't want outsiders telling us how to vote!! #VoteLeave #@ukleave_eu @LeaveEUOfficial @vote_leave https://t.co/XvA4i5Qc5L,newvillefan,London,256,545,190,2113,en,
728280267576754176,Thu May 05 17:48:41 +0000 2016,None,None,1,The #Brexit and possible #ScottishIndependence movements may lead to #export controls risk for UK companies https://t.co/fTkdJh3rwt,ReidGlobalTrade,None,153,51,64,725,en,
728569352686022656,Fri May 06 12:57:24 +0000 2016,None,None,0,"Greg Ip: For ‘Brexit,’ like ‘Grexit,’ it’s not about economics     https://t.co/JbLjuv6Pfq via @WSJ",msenderski,Warsaw,83,187,14,770,en,
728283074237104128,Thu May 05 17:59:50 +0000 2016,None,None,0,WTF is wrong with Europe ?  https://t.co/XpjMotrrEw,jay6018,Pacific Time (US & Canada),3097,3513,1613,35679,en,
727924336196194305,Wed May 04 18:14:20 +0000 2016,None,None,3,#EU debate at @aylshamchurch this evening Prof Hussein Kassim now speaking @ukandeu @DioceseNorwich @EDP24 https://t.co/CqOaApMsRd,aylshamchurch,Pacific Time (US & Canada),1312,1813,2327,3517,en,
728186336662978560,Thu May 05 11:35:26 +0000 2016,None,None,0,"Foreign Minister of #Armenia met the #EU Commissioner #EduardNalbandian #Europeanunion
https://t.co/46rf9qFDBR",Hetq_Trace,Pacific Time (US & Canada),4159,1514,130,16878,en,
728500607087222784,Fri May 06 08:24:14 +0000 2016,None,None,0,with @scotgp a majority for independence @faisalislam  https://t.co/1s2MiOBJYy,Greens4Animals,London,18207,18825,2533,38663,en,
728547577503846400,Fri May 06 11:30:52 +0000 2016,None,None,0,Perish the thought that politicians in Brussels will listen to the general public! https://t.co/InScjPoHTa,spj1958,Central Time (US & Canada),36,162,61,211,en,
728566633996931072,Fri May 06 12:46:36 +0000 2016,None,None,0,@CarvilVentures It’s a bit convincing. #EURef https://t.co/UgySesn9oQ,Simon_Gardner,Hawaii,1297,2153,4032,54273,en,
728549468799389696,Fri May 06 11:38:23 +0000 2016,None,None,0,"YOU DO THE MATHS!!!! https://t.co/U8bNbCyjED
#UKIP
#Brexit
#VoteLeave",Grizedale2974,London,1159,1884,3029,20045,en,
728511184874422272,Fri May 06 09:06:16 +0000 2016,None,None,0,#yoga #positivethinking #letgo #accept #learn #grow #takecontrol #workhard #workout #bebetter #wisdom #loveyourself https://t.co/rKHR8qHiVT,blanmuse,None,175,174,1385,3197,und,
728208829859639296,Thu May 05 13:04:49 +0000 2016,None,None,0,12 BILLION TO EU  No they don't give it back .How could they pay to build communist EU 12million Over seas aid 24bil https://t.co/uR7VmwnzxI,trevfromtheyard,None,24,141,104,9708,en,
728554689462185984,Fri May 06 11:59:08 +0000 2016,None,None,0,Its true https://t.co/L0RV3GbCnz,Im_DuRaI,Pacific Time (US & Canada),2844,505,1351,56374,en,
728200307562450945,Thu May 05 12:30:57 +0000 2016,None,None,0,Have you read our new blog post? We look at the impact of #Brexit on #recycling https://t.co/HgBKqRui7g #TipTopMedia,TipTopMedia,London,739,981,30,826,en,
728322885320847361,Thu May 05 20:38:02 +0000 2016,None,None,9,"Yep. Muslims taking over U.K., 1 city at a time. London falls, without one shot being heard. #Brexit https://t.co/4K8prEOY5v",WeepingSophia,None,3372,3111,2925,41403,en,
728316434372304898,Thu May 05 20:12:24 +0000 2016,None,None,3,the truth will out https://t.co/cWKcRPDAqt,AlChadwickUKIP,London,497,762,47,161,en,
728263328141807616,Thu May 05 16:41:22 +0000 2016,None,None,0,Estates Gazette’s Brexit round-up https://t.co/JjH7dFXSbo,Charles_KF,Pacific Time (US & Canada),316,209,108,251,en,
728545072908804096,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728194866115706881,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728166613766291456,Thu May 05 10:17:04 +0000 2016,None,None,0,What would Brexit mean for marketers? https://t.co/1UmGQYeRP6 #marketingnews https://t.co/n6963HWeVD,mixingmaster,London,78041,7829,143,38709,en,
728325752119279618,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
727951174482169857,Wed May 04 20:00:59 +0000 2016,None,None,1,"Trades Union Congress - Lords report lays bare Brexit danger for working people, says TUC https://t.co/DjISDH5Tqr via @TUCnews",David_Llew,None,1343,1474,3651,6916,en,
728134031611568128,Thu May 05 08:07:35 +0000 2016,None,None,0,Voted. Now thinking ahead to the next vote. #Remain https://t.co/B37lslc2VN,peterkwells,None,1400,827,2554,18469,en,
728605520861483008,Fri May 06 15:21:07 +0000 2016,None,None,0,Brexit would be one of the century's biggest geopolitical stories...so of course Washington is ignoring it https://t.co/KredNgEoiq,jelliotmcbride,Eastern Time (US & Canada),350,842,1176,6110,en,
727934484230852608,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
727983550222479362,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
727900539703443456,Wed May 04 16:39:47 +0000 2016,None,None,0,@EUVoteLeave23rd @racheljoyce Think Twice  #Brexit stated that non EU skilled workers to get visas to fill outflow of skills back to EU,AntiAssessment,London,600,2308,223,9505,en,
728492757094912000,Fri May 06 07:53:02 +0000 2016,None,None,0,BBC set to host Brexit debate at Wembley on eve of poll - https://t.co/6SpZUozsL0 https://t.co/SO2JCff8Ys~~,MY21_Oracle,None,835,404,1540,60958,en,
728480094726049792,Fri May 06 07:02:43 +0000 2016,None,None,0,"今日もお疲れ様でした！
今週末いっぱい忙しいけど突っ走るぞー🔥🔫

#busy #best #week #gone #accept #appreciate  #remain #excited… https://t.co/FcqPlcCthM",RiceBall_Ryota,Osaka,458,187,238,2540,ja,
728543784682786816,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728474599550160896,Fri May 06 06:40:53 +0000 2016,None,None,0,"@maxkeiser @KeiserReport why? I assume you, like others, can report on Obama backs #Bremain ..?",Fertweetssake,None,509,602,14172,18250,en,
728354870189797384,Thu May 05 22:45:07 +0000 2016,None,None,1,"2/2 hope you've all enjoyed the tweets, we've had a laugh and get to do it all again at #EUreferendum - this comms officer is off to bed!",RBKingston,London,8982,981,1751,12316,en,
728303494529204227,Thu May 05 19:20:58 +0000 2016,None,None,0,"@ecmagenda 

They &gt;&gt; @vote_leave &lt;&lt; keep pushing a lie.  I'm getting sick of hearing it. 

For that reason they are scum.",TomTheRed64,None,203,482,776,12413,en,
728518407935676416,Fri May 06 09:34:58 +0000 2016,None,None,0,@Number10gov  just been on a clicking spree now claim it back from #Google you slimes #brexit clean up Britain https://t.co/E3KoHyhIO4,MudderMartyn,London,378,494,504,3322,en,
728308551681216512,Thu May 05 19:41:04 +0000 2016,None,None,0,"@Stray5k @ProfKAArmstrong @LeaveEUOfficial
Netherlands definitely predisposed to deal favourably but not powerful.
Germany hmm more to lose.",Akabilky,London,1039,634,5218,34239,en,
728499984467939328,Fri May 06 08:21:45 +0000 2016,None,None,0,"Good news for the Leave campaign: Without an SNP majority, #indyref2 becomes less likely threat. #EURef #Brexit https://t.co/SsuNdesEBg",EuroVote2016,None,43,45,227,1131,en,
728189793281167360,Thu May 05 11:49:10 +0000 2016,None,None,0,"NeoLib Mantra is bull
The moon rising is full
That economics
By these moronics
Like havin a head filled with wool
 https://t.co/4BqtBJqonX",RikHall2,Pacific Time (US & Canada),151,197,1505,9699,en,
728254065575133184,Thu May 05 16:04:34 +0000 2016,None,None,5,"@vote_leave @ukleave_eu @LeaveEUOfficial 

Brilliant, easy to watch Short-Vid for #EU:Ref Undecided"" Voters✔️🇬🇧👍🇬🇧 🎉
https://t.co/WfvAyyGqrg",MikeGarlick2,None,192,142,12397,14171,en,
727978601568739328,Wed May 04 21:49:58 +0000 2016,None,None,0,"What impact Britain’s exit from the European Union will have on Bitcoin and Fintech? CT says ""Brexit May Spell Doom for Fintech and Bitcoin…",24cryptonews,None,1032,882,82,103662,en,
728247139508359169,Thu May 05 15:37:02 +0000 2016,None,None,0,#Brexit Uncertainty Drags U.K. Economy to Near Stagnation. - https://t.co/hqKtIvP3jr,PhumlaniMMajozi,Athens,2321,602,2891,19006,en,
728578732978360320,Fri May 06 13:34:40 +0000 2016,None,None,0,"@jjasq @iVoteLeave #UK must keep sovereignty, only #Brexit will allow this #VoteLeave. #Merkel is the latest dictator for #Europe's downfall",The95408134,None,263,703,3277,5657,en,
728344423780765697,Thu May 05 22:03:37 +0000 2016,None,None,0,"Again, when Lawson was Tory Chancellor in charge of economy; it cost many ppl literally, their house! Just saying! #bbcqt #StrongerIn",HornyToed,London,838,998,5008,25479,en,
728157558226092032,Thu May 05 09:41:05 +0000 2016,None,None,0,"Brexit, Political Risk Premia and OTC Interest Rate Derivatives https://t.co/Wh5ixGOXpX #Politics #Pound #Europe https://t.co/0S5mfMwSCF",The_MarketMogul,Casablanca,5629,2124,6377,57851,en,
728202430136131584,Thu May 05 12:39:23 +0000 2016,None,None,0,Thinking about #brexit? Check this out...Patrick Stewart sketch: what has the ECHR ever done for us? https://t.co/LFPzq8rPE9 @guardian,drvivcumming,Pacific Time (US & Canada),519,828,272,729,en,
727905144197808128,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728566314474819584,Fri May 06 12:45:20 +0000 2016,None,None,0,What would #Brexit mean for marketers? https://t.co/uugm7pV5V0 https://t.co/gxCkc07BJ9,tlcbiz,London,1772,1489,134,7706,en,
728478487741267968,Fri May 06 06:56:20 +0000 2016,None,None,0,"#ToriesOut
Gove's legacy? We will regress 200yr if we #Brexit &amp;submit to that monstrous #hypocrite 

#Remain  https://t.co/M2lWMZjtyV",RickPoleway,Pacific Time (US & Canada),1078,1713,10737,30654,en,
728350116621504512,Thu May 05 22:26:14 +0000 2016,None,None,0,It's a shame that so many UK residents are for #brexit on the say of media governed by an Australian or serial tax evaders  #bbcqt,fluff164,London,279,456,195,5936,en,
728512920708120577,Fri May 06 09:13:10 +0000 2016,None,None,1,"One good reason to vote in...

Donald Trump backs Brexit, saying UK would be 'better off' without EU

https://t.co/6CT4KuVRVQ",01Christopherm,London,117,178,805,2205,en,
728511972795396097,Fri May 06 09:09:24 +0000 2016,None,None,0,@jnpaquet @iVoteLeave the EU referendum is far more important than 2016 round of elections our whole future at stake .#BREXIT,betafrank,None,548,300,6392,7253,en,
728134860678696960,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728133363274424321,Thu May 05 08:04:56 +0000 2016,None,None,0,UK - Its time to break out of the #EU prison https://t.co/ShJfbsbv16 #Brexit #EUref #LeaveEU #VoteLeave #Tories #UKIP #Labour #Anglosphere,CaptHaddock83,London,1973,842,5040,72599,en,
727938016736624641,Wed May 04 19:08:42 +0000 2016,None,None,1,https://t.co/XAh4e4f0mK,londontaxitrade,London,15071,5852,8749,33157,und,
727929648026398720,Wed May 04 18:35:27 +0000 2016,None,None,0,what a bunch of wankers the #remain mob are. Its nailed on there will be gov pressure during the count. FUCK THE EU https://t.co/hYV7wUkwdb,HingeNYC,None,88,329,31,766,en,
728516189090136064,Fri May 06 09:26:09 +0000 2016,None,None,4,"Brexit advocates should heed the tale of Southwest founder Herb Kelleher, says @OlafStorbeck https://t.co/zEvJYSz1Ps https://t.co/bmez3lR6y2",Breakingviews,Eastern Time (US & Canada),57470,3383,98,27178,en,
728249174039220231,Thu May 05 15:45:07 +0000 2016,None,None,0,New Delhi believes IN a strong #UK within a strong EU. Know why? https://t.co/UgxVpFmdIJ #Indiaglobalbiz #UKinEU https://t.co/wUZrehvQ4U,IndiaIncorp,London,3412,748,114,13265,en,
728193234263015425,Thu May 05 12:02:50 +0000 2016,None,None,0,#goldsmith I fear will get such a bruising. Serves him right for being so boring and that silly half hearted  #brexit.,ivan_ruggeri,None,265,801,2667,7199,en,
728205730436755456,Thu May 05 12:52:30 +0000 2016,None,None,0,Vunz ve haf zem vithin mein borderz. Ve zhall poot zem in kampz und poot zem to vurk. Gut plann ja 👍 https://t.co/xSeGxlPHye,PeterTwohey,None,1116,951,2369,13170,de,
728508090547580928,Fri May 06 08:53:58 +0000 2016,None,None,0,Ukip surge to BOOST Brexit: Leader Nigel Farage says election gains will help anti-EU camp https://t.co/unJM9koOF2,HarryH1043,London,1517,2777,2606,10050,en,
728496621076492288,Fri May 06 08:08:23 +0000 2016,None,None,0,@CamdeninEurope @CamdenLabour @CamdenTories @CamdenLibDems @camdengp Indeed. @StrongerIn working well on cross-party basis. Crucial.,STindale,Pacific Time (US & Canada),4042,4039,200,13744,en,
728137971480715264,Thu May 05 08:23:15 +0000 2016,None,None,2,"#Strongerin if you are @UKLabour ask your MP why they insist kowtowing to EU in, when we're better off #Voteleave
https://t.co/OhdYrvLp2G",Kitchy65,London,174,149,450,6713,en,
728143658348777472,Thu May 05 08:45:51 +0000 2016,None,None,0,Those who talk of sovereignty should consider why #Brexit hinders UK democracy staying in EU is the better choice:  https://t.co/Zi5xwourFP,TFitzpatrick25,Pacific Time (US & Canada),156,406,685,579,en,
728290307901685762,Thu May 05 18:28:35 +0000 2016,None,None,0,@Mr_S_Clean Shows he has absolutely nothing to offer to remain. #Brexit,ajpowderly,London,256,630,5623,8618,en,
728526417114349568,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728270789171122176,Thu May 05 17:11:01 +0000 2016,None,None,0,"@Leave_or_Remain https://t.co/BkKfT5JWq5

#farmersforbritain #farmersforgo

#voteleave #takecontrol

#strongerin ?? https://t.co/YmpJRpTbKN",Blackbirds1632,Europe/Belfast,1410,2147,5603,11130,und,
728510539765272576,Fri May 06 09:03:42 +0000 2016,None,None,0,"The #brexit camp could try to get a joint #Trump/ #Putin letter of support together?
 https://t.co/HcxqL5xMBe",mwarhurst,London,2025,1063,212,38694,en,
728187554885980160,Thu May 05 11:40:16 +0000 2016,None,None,5,"Dear #EU commission, hopefully members will ignore you and know you for the filthy cabal of dictator bullies that you are #Brexit #voteleave",frankwordsuk,None,290,93,578,3762,en,
728291166622375936,Thu May 05 18:31:59 +0000 2016,None,None,0,@TimmermansEU You don't speak for Europeans. I don't recall ever seeing a referendum for accepting non-White invaders #WhiteGenocide #Brexit,Scarlett1214,Eastern Time (US & Canada),479,400,1716,4602,en,
728145135347720193,Thu May 05 08:51:43 +0000 2016,None,None,1,BREAKING NEWS. Crust displacement theorists say #Brexit will result in the UK breaking off the European continental shelf. #VoteLeave,Foxy_liam,Casablanca,110,84,1865,872,en,
727963755892584452,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728485529487081472,Fri May 06 07:24:19 +0000 2016,None,"{u'country_code': u'CA', u'url': u'https://api.twitter.com/1.1/geo/id/5cd2c4ae081ae933.json', u'country': u'Kanada', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-83.000855, 41.832685], [-82.8039608, 41.832685], [-82.8039608, 42.184517], [-83.000855, 42.184517]]]}, u'contained_within': [], u'full_name': u'Essex, Ontario', u'attributes': {}, u'id': u'5cd2c4ae081ae933', u'name': u'Essex'}",0,"Limited truth, EU does require regular audits, non transparency of actions &amp;budget expectancy issues. #StrongerIn https://t.co/fyZaa0XRfw",fortuna1maria,None,140,541,1657,3000,en,
727914995934187520,Wed May 04 17:37:13 +0000 2016,None,None,0,What? Well at least he's not blaming Brexit ! https://t.co/bWp4NxFbrE,blain321,None,238,264,6610,10736,en,
728334218972020736,Thu May 05 21:23:04 +0000 2016,None,None,0,@ViewFromBlock93 @LeaveEUOfficial Thats why I don't get why people vote for them; they're not necessarily there to get stuff done.,iam_DRS,None,109,487,1193,1403,en,
728189023508942849,Thu May 05 11:46:06 +0000 2016,None,None,4,Keep up to date with Kent experts' new insights &amp; perspectives on #eureferendum #brexit issues for UK &amp; intl media https://t.co/m3LtJVhtqF,UniKentNews,None,5052,388,125,4027,en,
728564071717605376,Fri May 06 12:36:25 +0000 2016,None,None,0,No Sign of a #Brexit Revolution in #UK #Elections https://t.co/zeTcTJsQyU,VKarayannis,Athens,522,677,100,15563,en,
728333164213641216,Thu May 05 21:18:52 +0000 2016,None,None,0,@vote_leave @GiselaStuart she will be very disappointed when she finds out she doesn't have £350million to spend.,LustySpring,None,178,473,775,4770,en,
728466263186415616,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728217475771412480,Thu May 05 13:39:10 +0000 2016,None,None,1,"@Insinuare @theflyingmedic 
The Ground Floor of the GrassRoots OUT electors without heady notions such as EU.
#Brexit #euref #VoteLeave",Langworthy_47,Madrid,230,839,285,10282,en,
728572824785424384,Fri May 06 13:11:12 +0000 2016,None,None,1,"@StrongerIn Prefer the two on the right, to the self serving parasites on the left.",JackoT99,None,62,42,2032,5077,en,
728501605629300736,Fri May 06 08:28:12 +0000 2016,None,None,0,No balls at the beeb https://t.co/ZuZQjoXFGh,cooperian56,None,215,149,11453,18161,en,
728503562406342656,Fri May 06 08:35:58 +0000 2016,None,None,0,@JeremyWarnerUK The whole idea the #EU will turn vengeful after #Brexit is nonsense. Similar arguments were made about UK rejecting the euro,rayne_ea,Pacific Time (US & Canada),2693,1463,2774,32104,en,
728126735405846528,Thu May 05 07:38:36 +0000 2016,None,None,0,"@virginmedia American owners are planning to give half a million to #remain to help keep us in EU, I am cancelling my contract now. #Brexit",beneficalbeauty,London,291,118,5684,8285,en,
727978778270543873,Wed May 04 21:50:40 +0000 2016,None,None,1,@NoThanksEU @StrongerIn @David_Cameron https://t.co/TnwP2sCmgC,MrRogerFlatt,None,457,473,14599,18582,und,
728117114129678337,Thu May 05 07:00:22 +0000 2016,None,None,1,"@StrongerIn why,  we will not have to spend 150 mio a week on EU.  We would spend that on NHS.  Euref# bretix#",wride_nicholas,None,275,783,6847,17558,en,
727903994941689856,Wed May 04 16:53:30 +0000 2016,None,None,0,"Yes to #Brexit https://t.co/LtvMBotGix

@vote_leave @uniforbritain @forbritain @consforbritain @BrugesGroup @BrexitTheMovie @NoThanksEU",Freedom_Girl_UK,None,82,270,20,30,en,
728499030876000256,Fri May 06 08:17:58 +0000 2016,None,None,0,"With #Brexit looming, what should #Japa companies do to prevent #Brexit and the potential loss of 100,000 jobs?",Sentifi_SG,Hanoi,3203,4906,374,3660,en,
727946307990634500,Wed May 04 19:41:39 +0000 2016,None,None,0,Cameron won't care either way He is standing down at next UK election and joining the ex PM gravy train. #VoteLeave https://t.co/K4cqlYVP9L,StonehouseHomes,Casablanca,499,535,698,1926,en,
727947856095645703,Wed May 04 19:47:48 +0000 2016,None,None,2,I am half American &amp; half British. I 'get' both Trump &amp; the hardcore Brexit movement. But I still don't like them. https://t.co/2Jd9mbtJdm,mediawhizz,Brussels,2145,3948,2187,13608,en,
728303771965599749,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728281861865222144,Thu May 05 17:55:01 +0000 2016,None,None,0,Spanish bluebells have invaded #Radyr Woods. That's it! The final straw.  We must leave the EU. #Brexit https://t.co/DkiZHystzA,WynfordE,London,2098,1964,325,9553,en,
728556886203707393,Fri May 06 12:07:52 +0000 2016,None,None,0,Have you been on touch with your local MP yet? #VapeFam #ValersInPower #Brexit #Right2Vape https://t.co/CerOcQBJLA https://t.co/PchtZCsxDM,TheVapersGuide,None,405,272,497,187,en,
728120531124297728,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728192794062368768,Thu May 05 12:01:05 +0000 2016,None,None,0,"Staying IN #EU Would Cost #Britain £9,265 per Household Each Year https://t.co/9UNJvjyZQB #Brexit #VoteLeave https://t.co/tKp9lMOEdF",DAILYSQUIB,London,117231,2787,150,17403,en,
728141009637376000,Thu May 05 08:35:19 +0000 2016,None,None,2,London smoker backs 'Brexit' https://t.co/ixJadSsETU,IntraFish,Arizona,11018,3071,261,26170,en,
728536930829340672,Fri May 06 10:48:34 +0000 2016,None,None,2,Everybody tell all their #Brexit colleagues at work that the referendum is June 24 - they'll believe anything. https://t.co/J5gGBH9pWC,jwsal,London,2897,3884,1940,25849,en,
728335793698312192,Thu May 05 21:29:19 +0000 2016,None,None,0,@Havering_In @NigelPargetterx @StrongerIn Have u read the recent 5 presidents report ... The roadmap is clearly laid out in it,MikeAnson,None,136,859,374,5554,en,
728260908133326848,Thu May 05 16:31:45 +0000 2016,None,None,1,Can't beat a good economists' letter. https://t.co/5oVBODOh6m,KenClarkEcon,None,326,278,154,1307,en,
728582348762140672,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728549611166650368,Fri May 06 11:38:57 +0000 2016,None,None,0,@grumpyfred3  https://t.co/nIejw6BUYT,grumpyfred3,Pacific Time (US & Canada),1125,1053,8555,22295,und,
728496827734102016,Fri May 06 08:09:13 +0000 2016,None,None,1,"Tricky few weeks-many people focussed on #EUref,some strong candidates have moved &amp; one taken extremely ill @ToriesEastleigh will battle on!",mimsdavies,Amsterdam,4372,1819,2412,11404,en,
727891495748050945,Wed May 04 16:03:50 +0000 2016,None,None,0,@David_Cameron The numbers are growing in EU who will follow Brexit....,oldbid45,London,701,370,40517,47139,en,
728469815422128128,Fri May 06 06:21:52 +0000 2016,None,None,1,"Brexit ‘by far’ biggest issue for Irish business, says Ibec chief https://t.co/c3J5JX0YL0",Taxassistbray,Pacific Time (US & Canada),430,2615,117,432,en,
728522874466775040,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
728480914339201024,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,
